ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
13556562,JH379276,08/07/2024 05:25:00 PM,004XX W DIVISION ST,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,CTA BUS,true,false,1823,018,27,8,04B,1173315,1908295,2024,12/21/2024 03:40:46 PM,41.903786367,-87.638809676,POINT (-87.638809676 41.903786367)
13552462,JH374418,08/04/2024 04:55:00 AM,002XX N LA SALLE ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA TRAIN,false,false,0122,001,42,32,04B,1175098,1901792,2024,12/21/2024 03:40:46 PM,41.885901992,-87.632455489,POINT (-87.632455489 41.885901992)
13554998,JH374811,08/04/2024 12:00:00 AM,011XX S STATE ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA PLATFORM,false,false,0123,001,4,32,04B,1176517,1895340,2024,12/21/2024 03:40:46 PM,41.868165405,-87.62743954,POINT (-87.62743954 41.868165405)
13549779,JH371186,08/01/2024 06:48:00 PM,003XX S PULASKI RD,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,CTA BUS,false,false,1132,011,28,26,04B,1149791,1897807,2024,12/21/2024 03:40:46 PM,41.875496296,-87.725492141,POINT (-87.725492141 41.875496296)
13549039,JH370285,08/01/2024 05:30:00 AM,026XX S ARCHER AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA PLATFORM,false,false,0913,009,11,60,04B,1170188,1886871,2024,12/21/2024 03:40:46 PM,41.845066238,-87.650921474,POINT (-87.650921474 41.845066238)
13547852,JH368759,07/31/2024 12:08:00 AM,075XX S LAFAYETTE AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA BUS,false,false,0623,006,6,69,04B,1177142,1855093,2024,12/21/2024 03:40:46 PM,41.757709956,-87.626360608,POINT (-87.626360608 41.757709956)
13549875,JH363113,07/26/2024 06:26:00 PM,0000X W 87TH ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA TRAIN,false,false,0634,006,21,44,04B,1177549,1847286,2024,12/21/2024 03:40:46 PM,41.736277427,-87.62510451,POINT (-87.62510451 41.736277427)
13540250,JH359892,07/24/2024 12:56:00 PM,011XX S STATE ST,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA PLATFORM,true,false,0123,001,4,32,08B,1176517,1895340,2024,12/21/2024 03:40:46 PM,41.868165405,-87.62743954,POINT (-87.62743954 41.868165405)
13540835,JH356588,07/22/2024 01:46:00 AM,0000X W 87TH ST,0440,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA TRAIN,false,false,0634,006,21,44,08B,1177549,1847286,2024,12/21/2024 03:40:46 PM,41.736277427,-87.62510451,POINT (-87.62510451 41.736277427)
13536987,JH355940,07/21/2024 03:25:00 PM,003XX S DEARBORN ST,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CTA PLATFORM,true,false,0113,001,4,32,04B,1175986,1898799,2024,02/18/2025 03:40:59 PM,41.87766908,-87.629284766,POINT (-87.629284766 41.87766908)
13536786,JH355577,07/21/2024 09:40:00 AM,075XX N PAULINA ST,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,CTA STATION,true,false,2422,024,49,1,04B,1163690,1950023,2024,12/21/2024 03:40:46 PM,42.018498254,-87.672983233,POINT (-87.672983233 42.018498254)
13547175,JH368041,07/20/2024 01:30:00 AM,005XX S KEDZIE AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA TRAIN,false,false,1134,011,24,27,04B,1155121,1897438,2024,12/21/2024 03:40:46 PM,41.874378476,-87.705932215,POINT (-87.705932215 41.874378476)
13534959,JH353719,07/19/2024 06:31:00 PM,001XX W 35TH ST,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CTA TRAIN,false,false,0915,009,11,34,04B,1175739,1881773,2024,12/21/2024 03:40:46 PM,41.830954079,-87.630703226,POINT (-87.630703226 41.830954079)
