station_id,stationame,month_beginning,avg_weekday_rides,avg_saturday_rides,avg_sunday-holiday_rides,monthtotal
41440,Addison-Brown,6/1/24,1172.4,712.4,607.4,30046
41310,Paulina,6/1/24,1738.7,1153.8,871.8,44901
40360,Southport,6/1/24,2208.1,1873,1499.8,61026
41210,Wellington,6/1/24,1884,967,1156.8,48299
40530,Diversey,6/1/24,3139,1802.2,1878.2,81181
40660,Armitage,6/1/24,2583.8,1917.2,1429.6,68410
40800,Sedgwick,6/1/24,2724.1,2232.6,1806.2,74675
40710,Chicago/Franklin,6/1/24,4205.6,2587.4,1857.8,106338
40460,Merchandise Mart,6/1/24,4407.6,1782.2,1353,103827
40930,Midway Airport,6/1/24,5334.2,3030.2,2800.6,135837
40960,Pulaski-Orange,6/1/24,2938.1,1498,1370.8,73105
41150,Kedzie-Midway,6/1/24,2176.3,1243.8,985.2,54671
40310,Western-Orange,6/1/24,2328.1,1331.8,1152.6,58984
40120,35th/Archer,6/1/24,1739.1,944.2,785.8,43432
41060,Ashland-Orange,6/1/24,1104.1,707.4,568.2,28460
41130,Halsted-Orange,6/1/24,1477.1,1303.6,1109.2,41605
40730,Washington/Wells,6/1/24,4720.8,904.6,862.6,103252
40040,Quincy/Wells,6/1/24,4987.1,1466.4,1430.8,114228
40160,LaSalle/Van Buren,6/1/24,1746.9,547.2,406.4,39705
40850,Library,6/1/24,2364,1746.4,1389.8,62960
40680,Adams/Wabash,6/1/24,4039.4,2406.4,1975.6,102697
41700,Washington/Wabash,6/1/24,7124.6,4662.4,4486.6,188237
40260,State/Lake,6/1/24,8194.3,6098,5385,221300
40380,Clark/Lake,6/1/24,9265,4652.6,4368.6,230406
40900,Howard,7/1/24,3098.3,2479.5,2059.2,88377
41190,Jarvis,7/1/24,1002,927.8,708.8,29299
40100,Morse,7/1/24,2456.4,2072.8,1691.6,70790
41300,Loyola,7/1/24,2726.8,2419,1750.8,78420
40760,Granville,7/1/24,1961.5,1668.8,1223.8,55946
40880,Thorndale,7/1/24,1701,1440.3,1118,48774
41380,Bryn Mawr,7/1/24,1592.2,1384,1007,45599
40340,Berwyn,7/1/24,0,0,0,0
41200,Argyle,7/1/24,2639.1,2342.5,1736.4,76113
40770,Lawrence,7/1/24,0,0,0,0
40540,Wilson,7/1/24,5172.1,4252.8,3082.4,146210
40080,Sheridan,7/1/24,2498.7,2169.5,1595.2,71626
41420,Addison-North Main,7/1/24,6594.1,8816.3,7593.6,218303
41320,Belmont-North Main,7/1/24,6647,6358,4478.6,194060
41220,Fullerton,7/1/24,5903.1,5368.5,3593,169308
40650,North/Clybourn,7/1/24,3126.9,3360.3,2243.4,93449
40630,Clark/Division,7/1/24,4673.3,4872,3314.8,138875
41450,Chicago/State,7/1/24,7789,7333,5481,228094
40330,Grand/State,7/1/24,7080.8,8537.5,6506.8,222461
41660,Lake/State,7/1/24,11070.5,9602.5,7406.8,318995
41090,Monroe/State,7/1/24,4175.4,3039,2383.4,115932
40560,Jackson/State,7/1/24,3284.9,2837.8,1945.8,93347
41490,Harrison,7/1/24,2237.7,2826.8,1960,70336
41400,Roosevelt,7/1/24,7669.2,8213,5468,228915
41000,Cermak-Chinatown,7/1/24,3353,5590,3765.6,114953
40190,Sox-35th-Dan Ryan,7/1/24,2475.5,2766.5,1833.4,74694
41230,47th-Dan Ryan,7/1/24,1294.5,1147.3,896.4,37551
41170,Garfield-Dan Ryan,7/1/24,1831.8,1466.8,976,51047
40910,63rd-Dan Ryan,7/1/24,1340.4,1044.5,901,38171
40990,69th,7/1/24,2336.3,1974.3,1447,66530
40240,79th,7/1/24,3118.3,2506.8,2041.4,88836
41430,87th,7/1/24,1637.8,1278.5,1042.4,46357
40450,95th/Dan Ryan,7/1/24,4501,3190.5,2547.6,124521
41050,Linden,7/1/24,652.5,606,487.8,19218
41250,Central-Evanston,7/1/24,428.4,264.8,225.6,11611
40400,Noyes,7/1/24,517.5,348.8,290.4,14232
40520,Foster,7/1/24,432,348.3,259.6,12196
40050,Davis,7/1/24,1769.9,1408,1105.2,50095
40690,Dempster,7/1/24,459,416,350.2,13513
40270,Main,7/1/24,577.5,499.3,354.6,16474
40840,South Boulevard,7/1/24,397,255,218.4,10846
40140,Dempster-Skokie,7/1/24,910.3,860,696.4,26949
41680,Oakton-Skokie,7/1/24,451.7,275.3,195,12013
40890,O'Hare Airport,7/1/24,10022.4,8558,9012,299784
40820,Rosemont,7/1/24,4037.6,3298.8,2457,114308
40230,Cumberland,7/1/24,2223.9,1560,1119.2,60762
40750,Harlem-O'Hare,7/1/24,1420.9,936.3,687.2,38441
41280,Jefferson Park,7/1/24,4543.9,3167.8,2393,124601
41330,Montrose-O'Hare,7/1/24,1590.8,1052,811.6,43264
40550,Irving Park-O'Hare,7/1/24,2613.9,1800.5,1426.8,71842
41240,Addison-O'Hare,7/1/24,1680.2,1120,854.6,45718
40060,Belmont-O'Hare,7/1/24,3340.2,2413.3,1811.2,92194
41020,Logan Square,7/1/24,4089,3107.8,2421,114495
40570,California/Milwaukee,7/1/24,3131,2565.5,1707,87678
40670,Western/Milwaukee,7/1/24,3234,2245.3,1631.6,88286
40590,Damen/Milwaukee,7/1/24,3888.8,4056.3,2620.8,114882
40320,Division/Milwaukee,7/1/24,3623.5,3101.3,2216.8,103206
41410,Chicago/Milwaukee,7/1/24,2469.9,1890.5,1403.8,68918
40490,Grand/Milwaukee,7/1/24,2169.8,1813.3,1408.6,62032
40370,Washington/Dearborn,7/1/24,8120.8,5999.3,4523.8,225273
40790,Monroe/Dearborn,7/1/24,3840.8,1739.3,1491.6,98912
40070,Jackson/Dearborn,7/1/24,3076.8,1952.8,1438.6,82693
41340,LaSalle,7/1/24,1542.2,1131.8,886.6,42889
40430,Clinton-Forest Park,7/1/24,2007.1,1028.5,871.2,52627
40350,UIC-Halsted,7/1/24,2056.6,1373.3,985.2,55664
40470,Racine,7/1/24,549.4,396.3,262.2,14983
40810,Medical Center,7/1/24,1297.5,627.5,508,33595
40220,Western-Forest Park,7/1/24,616.4,448.5,367.4,17192
40250,Kedzie-Homan-Forest Park,7/1/24,913.1,718.8,575.4,25840
40920,Pulaski-Forest Park,7/1/24,675.5,527.8,458.4,19264
40970,Cicero-Forest Park,7/1/24,594.3,388.8,337.2,16316
40010,Austin-Forest Park,7/1/24,647.2,376.5,318.4,17336
40180,Oak Park-Forest Park,7/1/24,577.2,302.3,203.8,14926
40980,Harlem-Forest Park,7/1/24,406.1,269.3,177.8,10900
40390,Forest Park,7/1/24,1262.3,825.5,649,34317
41030,Polk,7/1/24,2251.5,672.5,561.2,55028
40830,18th,7/1/24,1347.2,1183.8,880.8,38777
40210,Damen-Cermak,7/1/24,1113.1,851,661.2,31199
40740,Western-Cermak,7/1/24,853.9,617.5,460.6,23558
40440,California-Cermak,7/1/24,1040.3,729.5,562.8,28619
41040,Kedzie-Cermak,7/1/24,806,571.3,484.4,22440
40780,Central Park,7/1/24,786,594,440.6,21871
40150,Pulaski-Cermak,7/1/24,754.9,508,387.8,20578
40600,Kostner,7/1/24,295.3,219,164,8192
40420,Cicero-Cermak,7/1/24,934.6,785.3,574.8,26577
40580,54th/Cermak,7/1/24,1654.8,1117.8,848,45117
40020,Harlem-Lake,7/1/24,2135.2,1609.3,1068.8,58756
41350,Oak Park-Lake,7/1/24,803.1,583.8,405,22028
40610,Ridgeland,7/1/24,714.4,390.5,240.8,18482
41260,Austin-Lake,7/1/24,962.5,631.8,457.2,25988
40280,Central-Lake,7/1/24,1241.6,901.5,662.6,34234
40700,Laramie,7/1/24,613.9,372.5,301.6,16503
40480,Cicero-Lake,7/1/24,752.4,562.8,431.4,20960
40030,Pulaski-Lake,7/1/24,769.1,563.5,431.8,21334
41670,Conservatory,7/1/24,591,535.3,414.2,17213
41070,Kedzie-Lake,7/1/24,597.7,457.5,330.2,16631
41360,California-Lake,7/1/24,754.3,427.8,336.2,19986
41710,Damen-Lake,7/1/24,0,0,0,0
40170,Ashland-Lake,7/1/24,2007.1,1900.8,1403.8,58778
41510,Morgan-Lake,7/1/24,3507.4,3233.5,2335.4,101774
41160,Clinton-Lake,7/1/24,2720.4,1448.3,1025,70766
41690,Cermak-McCormick Place,7/1/24,1220,1292.5,814,36080
41120,35-Bronzeville-IIT,7/1/24,826.9,606,411.4,22673
40300,Indiana,7/1/24,384.4,310.3,220.4,10800
41270,43rd,7/1/24,533.9,344,271,14476
41080,47th-South Elevated,7/1/24,607.4,417,318.8,16624
40130,51st,7/1/24,541.4,453.3,327.2,15360
40510,Garfield-South Elevated,7/1/24,729.1,517,375.4,19985
41140,King Drive,7/1/24,230.4,177,137.2,6462
40720,East 63rd-Cottage Grove,7/1/24,555.4,417.8,302,15400
40940,Halsted/63rd,7/1/24,285.7,192,145,7778
40290,Ashland/63rd,7/1/24,594.6,406.8,335.8,16387
41290,Kimball,7/1/24,2598.7,2061.5,1473.6,72786
41180,Kedzie-Brown,7/1/24,1262,1083,797,36082
40870,Francisco,7/1/24,942,653.8,436.2,25520
41010,Rockwell,7/1/24,952.9,668.8,453.4,25905
41480,Western-Brown,7/1/24,2233,1906,1146,62480
40090,Damen-Brown,7/1/24,1489.2,1145,750,41092
41500,Montrose-Brown,7/1/24,1409.9,1169.5,743,39410
41460,Irving Park-Brown,7/1/24,1571.4,1209,702.6,42919
41440,Addison-Brown,7/1/24,1108,697.5,504.6,29690
41310,Paulina,7/1/24,1682.3,1281,783.6,46052
40360,Southport,7/1/24,2119.5,1858.3,1323.2,60678
41210,Wellington,7/1/24,1842,1031,668.8,47991
40530,Diversey,7/1/24,3065.3,1995.3,1220.4,81520
40660,Armitage,7/1/24,2458.3,2010.3,1248.4,68365
40800,Sedgwick,7/1/24,2686.9,2283.8,1420.4,75348
40710,Chicago/Franklin,7/1/24,4334.6,2831.3,1846.8,115920
40460,Merchandise Mart,7/1/24,4276.4,1830.8,1199.2,107400
40930,Midway Airport,7/1/24,5411.2,3283.3,2793.2,146145
40960,Pulaski-Orange,7/1/24,2928.5,1712.8,1313.2,77843
41150,Kedzie-Midway,7/1/24,2173.5,1345.3,997.2,58184
40310,Western-Orange,7/1/24,2280.5,1548.5,1095.8,61845
40120,35th/Archer,7/1/24,1730.6,1068.8,782,46258
41060,Ashland-Orange,7/1/24,1121.1,791.3,593.8,30798
41130,Halsted-Orange,7/1/24,1513.2,1050.3,775.4,41368
40730,Washington/Wells,7/1/24,4870.1,1008,741,114880
40040,Quincy/Wells,7/1/24,5126.5,1741.8,1285.6,126178
40160,LaSalle/Van Buren,7/1/24,1755.9,590.8,380.2,42894
40850,Library,7/1/24,2295.3,1680,1208.8,63260
40680,Adams/Wabash,7/1/24,3756.7,2609.8,1944.6,102810
41700,Washington/Wabash,7/1/24,7562.4,5872,4307.6,211399
40260,State/Lake,7/1/24,8264.5,7506.3,5415.4,238921
40380,Clark/Lake,7/1/24,9299.1,5265.5,4089,246087
40900,Howard,8/1/24,3214.9,2774.2,2228.5,93512
41190,Jarvis,8/1/24,1036.2,952.2,788.8,30713
40100,Morse,8/1/24,2505.5,2331.4,2012.8,74829
41300,Loyola,8/1/24,3254.1,3300.4,2324.8,97391
40760,Granville,8/1/24,2117.2,1974,1534,62584
40880,Thorndale,8/1/24,1799,1656.6,1348,53252
41380,Bryn Mawr,8/1/24,1637,1517,1223.3,48492
40340,Berwyn,8/1/24,0,0,0,0
41200,Argyle,8/1/24,2769,2709.8,2154.8,83086
40770,Lawrence,8/1/24,0,0,0,0
40540,Wilson,8/1/24,5344.7,4674.6,3623,155449
40080,Sheridan,8/1/24,2611.9,2413,1760,76567
41420,Addison-North Main,8/1/24,7446.2,9288.6,7342.8,239630
41320,Belmont-North Main,8/1/24,6818.2,7597.2,5740.3,210947
41220,Fullerton,8/1/24,6132.1,5801.2,4301,181117
40650,North/Clybourn,8/1/24,3109.7,3200,2579.5,94732
40630,Clark/Division,8/1/24,4939.1,5629.6,4445.8,154591
41450,Chicago/State,8/1/24,8142,7954.4,6217.8,243766
40330,Grand/State,8/1/24,7405.8,9911.4,7167.3,241153
41660,Lake/State,8/1/24,11130.5,10337.4,7449.3,326355
41090,Monroe/State,8/1/24,4097.7,3409,2478.3,117107
40560,Jackson/State,8/1/24,3646.5,3487.6,2713.3,108514
41490,Harrison,8/1/24,2614.1,3464,3052.8,87042
41400,Roosevelt,8/1/24,7578.7,9170.4,6861.5,240030
41000,Cermak-Chinatown,8/1/24,3472.6,5074.6,3831.8,117097
40190,Sox-35th-Dan Ryan,8/1/24,3024.2,3372.8,1729,90312
41230,47th-Dan Ryan,8/1/24,1370.1,1147.2,983.5,39813
41170,Garfield-Dan Ryan,8/1/24,1789.6,1403.6,1027.3,50498
40910,63rd-Dan Ryan,8/1/24,1263.9,989.2,841.3,36116
40990,69th,8/1/24,2350.4,1916.4,1466.3,67155
40240,79th,8/1/24,3056,2467.8,2054.3,87787
41430,87th,8/1/24,1757.8,1408.8,1172.5,50405
40450,95th/Dan Ryan,8/1/24,4596.4,3327.2,2680.5,128479
41050,Linden,8/1/24,657.6,649.8,546,19900
41250,Central-Evanston,8/1/24,446.6,275.2,207.8,12033
40400,Noyes,8/1/24,453.8,361.6,239,12748
40520,Foster,8/1/24,380.5,325.6,246.8,10986
40050,Davis,8/1/24,1750.5,1419.8,1223,50501
40690,Dempster,8/1/24,468.9,441.8,370.5,14006
40270,Main,8/1/24,595.4,548.4,425.8,17543
40840,South Boulevard,8/1/24,396.4,264,218.5,10915
40140,Dempster-Skokie,8/1/24,923.1,820,789.8,27568
41680,Oakton-Skokie,8/1/24,460.2,276.4,225,12406
40890,O'Hare Airport,8/1/24,10757.5,9586.8,9845.5,323981
40820,Rosemont,8/1/24,4265.5,4071.2,3084.3,126534
40230,Cumberland,8/1/24,2350,2004.6,1543,67895
40750,Harlem-O'Hare,8/1/24,1467,1011.6,780.5,40454
41280,Jefferson Park,8/1/24,4596.2,3361,2651.3,128527
41330,Montrose-O'Hare,8/1/24,1632,1124.4,882.8,45058
40550,Irving Park-O'Hare,8/1/24,2589,1846.4,1518.5,72265
41240,Addison-O'Hare,8/1/24,1774.7,1239.6,982,49170
40060,Belmont-O'Hare,8/1/24,3356.3,2451.4,1967,93964
41020,Logan Square,8/1/24,4063.9,3188.2,2775.5,116449
40570,California/Milwaukee,8/1/24,3162.7,2605.4,2076.8,90914
40670,Western/Milwaukee,8/1/24,3201.5,2426.8,1875,90068
40590,Damen/Milwaukee,8/1/24,3747.9,3639.8,2963,112505
40320,Division/Milwaukee,8/1/24,3712.8,3042.4,2383.3,106427
41410,Chicago/Milwaukee,8/1/24,2481.3,1932.8,1616,70717
40490,Grand/Milwaukee,8/1/24,2140.5,1872.6,1611.3,62900
40370,Washington/Dearborn,8/1/24,7844.7,6090.8,5116,223501
40790,Monroe/Dearborn,8/1/24,3626.3,1886.6,1667.3,95880
40070,Jackson/Dearborn,8/1/24,3573.5,2923.8,2609.3,103672
41340,LaSalle,8/1/24,1747.2,1630.8,1469,52468
40430,Clinton-Forest Park,8/1/24,1892.5,1088.2,925,50776
40350,UIC-Halsted,8/1/24,2645.1,1491.2,1163.8,70304
40470,Racine,8/1/24,649.4,454.4,364.3,18015
40810,Medical Center,8/1/24,1436.4,647.8,589.8,37198
40220,Western-Forest Park,8/1/24,630.8,511.2,429.8,18152
40250,Kedzie-Homan-Forest Park,8/1/24,909.5,717.4,584,25932
40920,Pulaski-Forest Park,8/1/24,670.2,549.8,482,19422
40970,Cicero-Forest Park,8/1/24,603,408.6,342.8,16680
40010,Austin-Forest Park,8/1/24,664.4,402.2,357.3,18056
40180,Oak Park-Forest Park,8/1/24,565.7,311.8,236.8,14951
40980,Harlem-Forest Park,8/1/24,419.5,286.8,208,11496
40390,Forest Park,8/1/24,1244.5,820,681.5,34204
41030,Polk,8/1/24,2224.5,768.2,612,55227
40830,18th,8/1/24,1393.2,1240.2,933.3,40584
40210,Damen-Cermak,8/1/24,1148.6,854.4,707.3,32371
40740,Western-Cermak,8/1/24,882.5,687.2,487.3,24800
40440,California-Cermak,8/1/24,1046.7,746.6,615.5,29222
41040,Kedzie-Cermak,8/1/24,826,623.6,487.8,23242
40780,Central Park,8/1/24,795.8,595.4,491.8,22452
40150,Pulaski-Cermak,8/1/24,757.2,499.4,413.3,20809
40600,Kostner,8/1/24,284,191,156,7827
40420,Cicero-Cermak,8/1/24,952.1,816.2,624.3,27525
40580,54th/Cermak,8/1/24,1669.2,1154.2,905.8,46117
40020,Harlem-Lake,8/1/24,2180.9,1701.8,1279.8,61608
41350,Oak Park-Lake,8/1/24,825.4,633.2,493.8,23299
40610,Ridgeland,8/1/24,733.4,461,330,19760
41260,Austin-Lake,8/1/24,987.9,657.8,533.3,27155
40280,Central-Lake,8/1/24,1255.2,944.6,735.8,35281
40700,Laramie,8/1/24,636.2,449.8,345.3,17626
40480,Cicero-Lake,8/1/24,755.8,551.2,447.5,21173
40030,Pulaski-Lake,8/1/24,888.1,658.6,543.3,25004
41670,Conservatory,8/1/24,584.8,546.2,471.5,17483
41070,Kedzie-Lake,8/1/24,703.9,498,386.5,19522
41360,California-Lake,8/1/24,789.2,473.8,419.5,21410
41710,Damen-Lake,8/1/24,711.9,487.2,405.8,19720
40170,Ashland-Lake,8/1/24,2404.5,1660.8,1105.5,65624
41510,Morgan-Lake,8/1/24,3681.4,3750.6,2702.5,110554
41160,Clinton-Lake,8/1/24,2650.5,1613.8,1174,71075
41690,Cermak-McCormick Place,8/1/24,1491.2,1366.4,1077.8,43949
41120,35-Bronzeville-IIT,8/1/24,1144.3,865.4,590.5,31864
40300,Indiana,8/1/24,395.8,327.4,230.5,11266
41270,43rd,8/1/24,560.4,448.4,295,15750
41080,47th-South Elevated,8/1/24,608,499,327.8,17181
40130,51st,8/1/24,558.3,557,353,16480
40510,Garfield-South Elevated,8/1/24,720.5,633.6,445,20800
41140,King Drive,8/1/24,275.7,213.4,172.3,7821
40720,East 63rd-Cottage Grove,8/1/24,596.4,451,364.5,16833
40940,Halsted/63rd,8/1/24,308.4,236,165,8625
40290,Ashland/63rd,8/1/24,595.5,435.4,372.5,16767
41290,Kimball,8/1/24,2641.5,1919,1701.5,74513
41180,Kedzie-Brown,8/1/24,1261.6,1014.8,851.5,36236
40870,Francisco,8/1/24,908,663.4,531,25417
41010,Rockwell,8/1/24,938.5,688.4,521.8,26175
41480,Western-Brown,8/1/24,2103.1,1545.4,1226.8,58902
40090,Damen-Brown,8/1/24,1505.9,1118.2,882.8,42252
41500,Montrose-Brown,8/1/24,1412,1070.8,851.3,39823
41460,Irving Park-Brown,8/1/24,1552.3,1316,807.8,43962
41440,Addison-Brown,8/1/24,1142.4,832,649.3,31889
41310,Paulina,8/1/24,1631.1,1347,962.8,46470
40360,Southport,8/1/24,2092.8,1930.2,1460.8,61535
41210,Wellington,8/1/24,1783.2,1133.2,752.5,47906
40530,Diversey,8/1/24,3010.5,2168.6,1551.5,83280
40660,Armitage,8/1/24,2475.1,2055.4,1466.3,70594
40800,Sedgwick,8/1/24,2571.8,2579.8,1972.8,77370
40710,Chicago/Franklin,8/1/24,4207.2,3003,1985.3,115515
40460,Merchandise Mart,8/1/24,3920.9,1982,1367.5,101639
40930,Midway Airport,8/1/24,5549.6,3786,3205.5,153843
40960,Pulaski-Orange,8/1/24,2942.7,1790.8,1512.5,79744
41150,Kedzie-Midway,8/1/24,2184,1454.4,1119.8,59799
40310,Western-Orange,8/1/24,2317.9,1573.4,1242.5,63830
40120,35th/Archer,8/1/24,1749.5,1143.2,918,47876
41060,Ashland-Orange,8/1/24,1123.3,784.8,616.3,31101
41130,Halsted-Orange,8/1/24,1594,1117.8,936.5,44404
40730,Washington/Wells,8/1/24,4400.9,1155.4,822.8,105887
40040,Quincy/Wells,8/1/24,4670.7,1842.6,1489.3,117926
40160,LaSalle/Van Buren,8/1/24,1670.3,706.8,484.8,42220
40850,Library,8/1/24,2500.5,2235.6,2031,74313
40680,Adams/Wabash,8/1/24,4044.1,3319.4,2899.3,117164
41700,Washington/Wabash,8/1/24,7146.3,5819.8,4581.3,204642
40260,State/Lake,8/1/24,8434.7,7690.2,5846.3,247400
40380,Clark/Lake,8/1/24,9114.4,5677,4843.8,248277
40900,Howard,9/1/24,3417.2,2892.8,2191.5,93063
41190,Jarvis,9/1/24,1149.7,1009.8,806.8,31874
40100,Morse,9/1/24,2762,2251.5,1793,75003
41300,Loyola,9/1/24,4314.5,4242.8,2676.7,119321
40760,Granville,9/1/24,2808.6,2680,1799.8,77690
40880,Thorndale,9/1/24,2079.9,1576.5,1247,55385
41380,Bryn Mawr,9/1/24,1814.5,1442,1088.8,48590
40340,Berwyn,9/1/24,0,0,0,0
41200,Argyle,9/1/24,3124.2,2784.5,2089.2,86156
40770,Lawrence,9/1/24,0,0,0,0
40540,Wilson,9/1/24,6138.4,4899.8,3529,163540
40080,Sheridan,9/1/24,2922.3,2412.5,1797.7,78882
41420,Addison-North Main,9/1/24,6955.3,10287.5,7142.2,223108
41320,Belmont-North Main,9/1/24,7387.8,7511.3,5280.8,209486
41220,Fullerton,9/1/24,10369.1,6934.5,4975.5,264973
40650,North/Clybourn,9/1/24,3381.7,3228.5,2421.5,95077
40630,Clark/Division,9/1/24,5277.4,5039.8,3627.7,147473
41450,Chicago/State,9/1/24,8393.3,7380.3,5666.3,231384
40330,Grand/State,9/1/24,6319.9,8466.8,6645.2,200135
41660,Lake/State,9/1/24,11227.5,9590.3,7403.7,307332
41090,Monroe/State,9/1/24,4216.3,2984.3,2316,110158
40560,Jackson/State,9/1/24,5070.8,3011.5,2071,125888
41490,Harrison,9/1/24,2725.1,2846.8,2218.7,79201
41400,Roosevelt,9/1/24,7329.9,6802.3,6338.8,211840
41000,Cermak-Chinatown,9/1/24,3081.9,4494.5,3988.5,103546
40190,Sox-35th-Dan Ryan,9/1/24,2767.9,2068.3,1828.2,74600
41230,47th-Dan Ryan,9/1/24,1436.4,1081.8,915.5,38547
41170,Garfield-Dan Ryan,9/1/24,1891.1,1341.3,964.7,48974
40910,63rd-Dan Ryan,9/1/24,1413.7,1044.5,881.5,37740
40990,69th,9/1/24,2506.7,1832.3,1447.5,66147
40240,79th,9/1/24,3230.5,2450.3,2000.2,86412
41430,87th,9/1/24,1930.6,1357.8,1141.7,50893
40450,95th/Dan Ryan,9/1/24,4898.6,3163.5,2661.8,126597
41050,Linden,9/1/24,596.3,484.3,349.3,15958
41250,Central-Evanston,9/1/24,433.1,263.8,185.8,10831
40400,Noyes,9/1/24,570.5,433.5,236.7,14564
40520,Foster,9/1/24,416.4,359.8,241.5,11215
40050,Davis,9/1/24,1832.9,1425.5,1109,49013
40690,Dempster,9/1/24,479.2,459.5,370.8,13646
40270,Main,9/1/24,655.9,548,362.3,17483
40840,South Boulevard,9/1/24,427.3,254,217.8,10869
40140,Dempster-Skokie,9/1/24,983.5,618.3,624.5,25889
41680,Oakton-Skokie,9/1/24,544.4,212,191.2,12882
40890,O'Hare Airport,9/1/24,9981.8,8603.3,9351.2,290155
40820,Rosemont,9/1/24,4271.7,3209.8,2602.2,113885
40230,Cumberland,9/1/24,2397.9,1437,1150.8,60611
40750,Harlem-O'Hare,9/1/24,1733.6,870,682.8,42249
41280,Jefferson Park,9/1/24,4914,3098.5,2479.7,125552
41330,Montrose-O'Hare,9/1/24,1816.8,1071.8,806.2,45460
40550,Irving Park-O'Hare,9/1/24,2837.2,1827.3,1436.2,72670
41240,Addison-O'Hare,9/1/24,2000.2,1144.8,880.7,49867
40060,Belmont-O'Hare,9/1/24,3679.3,2351.3,1820.3,93912
41020,Logan Square,9/1/24,4387.4,3411.8,2511.2,116461
40570,California/Milwaukee,9/1/24,3427.1,2554.8,1866.3,89958
40670,Western/Milwaukee,9/1/24,3501.4,2371.3,1761.8,90083
40590,Damen/Milwaukee,9/1/24,3898.8,3613.8,2652,108342
40320,Division/Milwaukee,9/1/24,4069.2,3225.8,2301,108092
41410,Chicago/Milwaukee,9/1/24,2651.8,1890.5,1430,69177
40490,Grand/Milwaukee,9/1/24,2171.7,1756.8,1459.7,59219
40370,Washington/Dearborn,9/1/24,7977.4,5601.8,4802.7,210770
40790,Monroe/Dearborn,9/1/24,4033.5,1543.3,1537.7,96069
40070,Jackson/Dearborn,9/1/24,4132.6,2475.3,1967.5,104357
41340,LaSalle,9/1/24,2112,1184,1059.5,53332
40430,Clinton-Forest Park,9/1/24,2094,964.5,946.3,51415
40350,UIC-Halsted,9/1/24,5393.5,2075.5,1340.3,124213
40470,Racine,9/1/24,867.2,457.5,293.2,20933
40810,Medical Center,9/1/24,1529.4,642,500.2,36157
40220,Western-Forest Park,9/1/24,654.3,482.8,362.2,17190
40250,Kedzie-Homan-Forest Park,9/1/24,969.1,702.5,548.3,25481
40920,Pulaski-Forest Park,9/1/24,677.3,472.3,418.3,17945
40970,Cicero-Forest Park,9/1/24,626.1,381.8,316.7,15949
40010,Austin-Forest Park,9/1/24,729.8,364.8,340,18094
40180,Oak Park-Forest Park,9/1/24,657.1,237.8,178.7,15165
40980,Harlem-Forest Park,9/1/24,422.1,266.3,156.8,10448
40390,Forest Park,9/1/24,1271.8,686.5,484.5,31089
41030,Polk,9/1/24,2683,831.3,661.8,60956
40830,18th,9/1/24,1436.9,1243.8,924.5,39260
40210,Damen-Cermak,9/1/24,1306.9,887.5,687.8,33815
40740,Western-Cermak,9/1/24,983.2,657.3,446.2,24970
40440,California-Cermak,9/1/24,1340.3,1454.5,984.5,38530
41040,Kedzie-Cermak,9/1/24,1081.7,1449.8,950.5,33136
40780,Central Park,9/1/24,887.2,601.5,474.8,22999
40150,Pulaski-Cermak,9/1/24,838.9,549.3,452.5,21689
40600,Kostner,9/1/24,318.5,191.8,161.2,8103
40420,Cicero-Cermak,9/1/24,974.8,783,611.8,26299
40580,54th/Cermak,9/1/24,1853.3,1133.8,890.2,46941
40020,Harlem-Lake,9/1/24,2254.4,1553,1198.7,58492
41350,Oak Park-Lake,9/1/24,845.2,538,460.7,21820
40610,Ridgeland,9/1/24,785.4,367.3,275.3,18828
41260,Austin-Lake,9/1/24,1053.6,642.5,475.8,26497
40280,Central-Lake,9/1/24,1386.7,935.8,718.8,35790
40700,Laramie,9/1/24,689.7,428.8,355.8,17644
40480,Cicero-Lake,9/1/24,830,568.8,449.5,21571
40030,Pulaski-Lake,9/1/24,963.5,684,533.3,25206
41670,Conservatory,9/1/24,594,511,402.5,16338
41070,Kedzie-Lake,9/1/24,810.2,505.3,396,20601
41360,California-Lake,9/1/24,850.7,473.5,358.8,21061
41710,Damen-Lake,9/1/24,763.9,508.8,408.3,19762
40170,Ashland-Lake,9/1/24,1945.4,1302.5,1303.8,51941
41510,Morgan-Lake,9/1/24,3598,3413.3,2720.7,101936
41160,Clinton-Lake,9/1/24,2865.1,1532.3,1170.2,70452
41690,Cermak-McCormick Place,9/1/24,1399.6,1133.3,984,38428
41120,35-Bronzeville-IIT,9/1/24,1281.2,829.3,594.7,32509
40300,Indiana,9/1/24,449.7,272.3,229.5,11460
41270,43rd,9/1/24,586.3,342.5,272.8,14733
41080,47th-South Elevated,9/1/24,635.8,417.3,328.5,16355
40130,51st,9/1/24,599,427.8,336.5,15709
40510,Garfield-South Elevated,9/1/24,751.5,496.8,456.8,19757
41140,King Drive,9/1/24,290.8,209.5,179.8,7733
40720,East 63rd-Cottage Grove,9/1/24,657.6,423.8,373.8,17090
40940,Halsted/63rd,9/1/24,350.7,241.3,160.3,8941
40290,Ashland/63rd,9/1/24,637.3,425.5,382.8,16745
41290,Kimball,9/1/24,2924.7,1964.3,1610.8,76015
41180,Kedzie-Brown,9/1/24,1340.2,983.8,782.7,35434
40870,Francisco,9/1/24,999,648,455.3,25304
41010,Rockwell,9/1/24,1093.1,726.5,509.7,27825
